ï»¿video_id,author,comment_text,published_at,like_count,cleaned_comment_text,target,combined_text,has_judi_site,financial_term_count,has_high_confidence_phrase,has_currency,site_plus_financial,site_plus_phrase,financial_plus_currency,definite_judol,raw_score,judol_score,risk_category,confidence
R-qlSVSdea0,@agustiniariyani529,wlzphy88  Terbaik dahh,4/23/25 13:23,0,pesiar88 baik dahh,1,pesiar88 baik dahh wlzphy88  terbaik dahh,1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
s9OU_mLo-KU,@Harish_Sapuniya,Ini 05G<PRDI kok kayak jadi simbol gue udah tau sesuatu tapi lo belum.,10/11/25 10:52,0,pulauwin kok kayak jadi simbol gue udah tau tapi lo,1,pulauwin kok kayak jadi simbol gue udah tau tapi lo ini 05g<prdi kok kayak jadi simbol gue udah tau sesuatu tapi lo belum.,1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
JxqIlovOisk,@IrwanBaharudin-s3c,Aku pilih yang pertama kerana lagunya bagus betul dd,11/11/25 3:53,0,aku pilih pertama rana lagu bagus betul,0,aku pilih pertama rana lagu bagus betul aku pilih yang pertama kerana lagunya bagus betul dd,0,1,0,0,0,0,0,0,2.0,0.3333333333333333,Low,Low
G6xkkSX9q1Q,@Dipubhaiproduction01,"Jangan sampe jadi orang yang ngacangin $GROK681H di fase ini, percaya deh ¨",10/8/25 7:07,0,jangan sampe jadi orang ngacangin grok681h fase percaya deh,1,"jangan sampe jadi orang ngacangin grok681h fase percaya deh jangan sampe jadi orang yang ngacangin $grok681h di fase ini, percaya deh ¨",0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
RsRpq5gyx2U,@Jhgbvvkn,"Main bhi mahadev banunga"""".",9/1/25 7:05,7,main bhi mahadev banunga,0,"main bhi mahadev banunga main bhi mahadev banunga"""".",0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
0VOhIR3bnXY,@MayankJangir-j7i,Pria tidak bercerita tiba² wd 18jt ÕØåÞÔÛõõ,11/12/25 5:28,0,pria cerita tiba2 wd 18jt berkah99,1,pria cerita tiba2 wd 18jt berkah99 pria tidak bercerita tiba² wd 18jt õøåþôûõõ,1,1,0,1,1,0,0,0,15.0,2.5,Medium,Low
9ac4-rsQI50,@EkoChikoHachiko,"""Saya dengerin lagu ini sambil main sama istri tercinta.Supaya teriakan istri saya tersamarkan , btw kalau main istri saya berisik.""",11/7/25 8:17,2,dengerin lagu sambil main sama istri cinta ria istri samar btw kalau main istri berisik,0,"dengerin lagu sambil main sama istri cinta ria istri samar btw kalau main istri berisik ""saya dengerin lagu ini sambil main sama istri tercinta.supaya teriakan istri saya tersamarkan , btw kalau main istri saya berisik.""",0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
G6xkkSX9q1Q,@Haider_turk,"Portofolio gue boring banget sampe GROK681H$ kasih $20.8k profit, jadi seneng cek harga lagi",10/8/25 11:42,0,portofolio gue boring banget sampe grok681h kasih 20 8k profit jadi neng cek harga,1,"portofolio gue boring banget sampe grok681h kasih 20 8k profit jadi neng cek harga portofolio gue boring banget sampe grok681h$ kasih $20.8k profit, jadi seneng cek harga lagi",0,0,0,1,0,0,0,0,3.0,0.5,Low,Low
kPs8Qy2Ezko,@saifulladunta,jang kas barmaen tuh ngoni pe trumpet kwa sadap skli soalnya%%%%%%%%%%%,2/17/25 9:26,7,jang kas barmaen tuh ngoni pe trumpet kwa sadap skli soal,0,jang kas barmaen tuh ngoni pe trumpet kwa sadap skli soal jang kas barmaen tuh ngoni pe trumpet kwa sadap skli soalnya%%%%%%%%%%%,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
R-qlSVSdea0,@ningrumdarwis578,"wlzphy88  bikin ketagihan, pengen main terus dan pastinya sering menang!",4/23/25 22:38,0,pesiar88 bikin tagih ken main terus pasti sering menang,1,"pesiar88 bikin tagih ken main terus pasti sering menang wlzphy88  bikin ketagihan, pengen main terus dan pastinya sering menang!",1,1,0,0,1,0,0,0,12.0,2.0,Medium,Low
0VOhIR3bnXY,@AbdullahFahad-x7q,03:29 Ini sih definisi konten berkualitas! ÕØåÞÔÛõõ,11/12/25 5:30,0,03 29 sih definisi konten kualitas berkah99,1,03 29 sih definisi konten kualitas berkah99 03:29 ini sih definisi konten berkualitas! õøåþôûõõ,1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
s9OU_mLo-KU,@kingofkulpahar1230,"Banyak banget yang bilang berkat KPG<PRDI hidup gue berubah, apaan sih maksudnya -",10/11/25 10:47,0,banyak banget bilang berkat pulauwin hidup gue ubah apa sih maksud,1,"banyak banget bilang berkat pulauwin hidup gue ubah apa sih maksud banyak banget yang bilang berkat kpg<prdi hidup gue berubah, apaan sih maksudnya -",1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
JpaK8OhL4FI,@AsmitaSarkar-z1y,Senang banget bisa dapet rezeki hari ini dari éÜæÜð×,8/25/25 19:36,0,senang banget dapet rezeki hari dari visi4d,1,senang banget dapet rezeki hari dari visi4d senang banget bisa dapet rezeki hari ini dari éüæüð×,1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
r0GyYrx_k88,@raihanhusni802,Menyala abang ku%,4/29/24 4:45,3,nyala abang ku,0,nyala abang ku menyala abang ku%,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
9Q0nF2ukKIY,@ph°¡ngng°ukim65,. ArwanaToto Lagi Ramai! Siapa Nih yang Belum Gabung Cuan Bareng?,11/12/25 5:10,0,arwanatoto ramai siapa nih belum gabung cuan bareng,1,arwanatoto ramai siapa nih belum gabung cuan bareng . arwanatoto lagi ramai! siapa nih yang belum gabung cuan bareng?,1,1,0,0,1,0,0,0,12.0,2.0,Medium,Low
9ac4-rsQI50,@PAWA_RMX,Emang gacorr ketua züzü%%,11/7/25 11:17,4,emang gacorr ketua,0,emang gacorr ketua emang gacorr ketua züzü%%,0,1,0,0,0,0,0,0,2.0,0.3333333333333333,Low,Low
83Yscg5vtVQ,@\ l-i7p,0:49 0:50 0:50 0:51 0:51 0:52 0:52 0:52 0:52 0:52 0:53 0:53 0:53 0:53 0:53 0:53 0:53 0:54 0:54 0:54 0:54 0:54 0:54 0:55 0:55 0:55 0:55 0:56 0:56 0:56 0:56 0:57 0:57 0:57 0:57 0:57 0:57 0:58 0:58 0:58 0:58 0:58 0:58 0:58 0:59 0:59 0:59 0:59 0:59 1:00 1:00 1:00 1:00 1:00 1:00 1:01,4/15/25 12:04,0,0 49 0 50 0 50 0 51 0 51 0 52 0 52 0 52 0 52 0 52 0 53 0 53 0 53 0 53 0 53 0 53 0 53 0 54 0 54 0 54 0 54 0 54 0 54 0 55 0 55 0 55 0 55 0 56 0 56 0 56 0 56 0 57 0 57 0 57 0 57 0 57 0 57 0 58 0 58 0 58 0 58 0 58 0 58 0 58 0 59 0 59 0 59 0 59 0 59 1 00 1 00 1 00 1 00 1 00 1 00 1 01,0,0 49 0 50 0 50 0 51 0 51 0 52 0 52 0 52 0 52 0 52 0 53 0 53 0 53 0 53 0 53 0 53 0 53 0 54 0 54 0 54 0 54 0 54 0 54 0 55 0 55 0 55 0 55 0 56 0 56 0 56 0 56 0 57 0 57 0 57 0 57 0 57 0 57 0 58 0 58 0 58 0 58 0 58 0 58 0 58 0 59 0 59 0 59 0 59 0 59 1 00 1 00 1 00 1 00 1 00 1 00 1 01 0:49 0:50 0:50 0:51 0:51 0:52 0:52 0:52 0:52 0:52 0:53 0:53 0:53 0:53 0:53 0:53 0:53 0:54 0:54 0:54 0:54 0:54 0:54 0:55 0:55 0:55 0:55 0:56 0:56 0:56 0:56 0:57 0:57 0:57 0:57 0:57 0:57 0:58 0:58 0:58 0:58 0:58 0:58 0:58 0:59 0:59 0:59 0:59 0:59 1:00 1:00 1:00 1:00 1:00 1:00 1:01,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
kPs8Qy2Ezko,@tikaponsel1998,kalau di Ò emang paling mantap dah nyaman aja teruss. . . . .,3/28/25 13:57,1,kalau xuxu4d emang paling mantap dah nyaman aja teruss,1,kalau xuxu4d emang paling mantap dah nyaman aja teruss kalau di ò emang paling mantap dah nyaman aja teruss. . . . .,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
9Q0nF2ukKIY,@happyputi104,wlzphy88  Terbaik dahh,4/23/25 20:01,0,pesiar88 baik dahh,1,pesiar88 baik dahh wlzphy88  terbaik dahh,1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
tkGSf2F-3ho,@julissaannette-c8y,Gue sih udah ga heran lagi kalo P.R.O.B.E.T.8.5.5 jadi trending terus di TikTok,5/19/25 15:29,0,gue sih udah ga heran kalo p r o b e t 8 5 5 jadi trending terus tiktok,1,gue sih udah ga heran kalo p r o b e t 8 5 5 jadi trending terus tiktok gue sih udah ga heran lagi kalo p.r.o.b.e.t.8.5.5 jadi trending terus di tiktok,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
qY5w1wJt6XY,@Rizki-443,Bang gw komen ke 630,12/3/23 10:23,0,bang gw komen 630,0,bang gw komen 630 bang gw komen ke 630,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
9Q0nF2ukKIY,@anaarini499,"Habis kesamber petirnya kakek main di  wlzphy88  , scatternya gilagilaan..putarannya bagus terus, mantap kali main disini bang.",4/23/25 15:47,0,habis kesamber petir kakek main pesiar88 scatternya gilagilaan putar bagus terus mantap kali main sini bang,1,"habis kesamber petir kakek main pesiar88 scatternya gilagilaan putar bagus terus mantap kali main sini bang habis kesamber petirnya kakek main di  wlzphy88  , scatternya gilagilaan..putarannya bagus terus, mantap kali main disini bang.",1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
R-qlSVSdea0,@AcihAndina,"hasil dari wlzphy88, selalu membuat saya bangga , saya bisa beralih dari tukang koran jadi bos warung.",4/23/25 10:41,0,hasil pesiar88 selalu buat bangga bisa alih tukang koran jadi bos warung,1,"hasil pesiar88 selalu buat bangga bisa alih tukang koran jadi bos warung hasil dari wlzphy88, selalu membuat saya bangga , saya bisa beralih dari tukang koran jadi bos warung.",1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
Qc_MLJnzSkA,@ediiacan123,burungku aku putarin ini malah bengong kayak ora goblok. malah burung tentaggaku yg nyaut2,5/6/25 9:38,2,burung aku putarin malah bengong kayak ora goblok malah burung tentaggaku yg nyaut2,0,burung aku putarin malah bengong kayak ora goblok malah burung tentaggaku yg nyaut2 burungku aku putarin ini malah bengong kayak ora goblok. malah burung tentaggaku yg nyaut2,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
7TsgXbRGOQo,@rikoadiprasetiyo3336,Akhirnya yang ditunggu-tunggu upload jiga so tod ini gw kira udah lupa KLO punya akun youtub,11/10/25 13:43,3,akhir tunggu upload jiga so tod gw kira udah lupa klo punya akun youtub,0,akhir tunggu upload jiga so tod gw kira udah lupa klo punya akun youtub akhirnya yang ditunggu-tunggu upload jiga so tod ini gw kira udah lupa klo punya akun youtub,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
1msXOdJcG9s,@Mp_14_king152,"Dari modal receh, hasilnya bikin kaget!dGA a  KId",11/8/25 2:32,0,modal receh hasil bikin kaget garudahoki,1,"modal receh hasil bikin kaget garudahoki dari modal receh, hasilnya bikin kaget!dga a  kid",1,2,1,0,1,1,0,1,44.0,7.333333333333333,Very High,High
0VOhIR3bnXY,@BadalPasi-o8q,12:10 Keren natural! ÕØåÞÔÛõõ,11/12/25 5:28,0,12 10 keren natural berkah99,1,12 10 keren natural berkah99 12:10 keren natural! õøåþôûõõ,1,0,0,1,0,0,0,0,7.0,1.1666666666666667,Medium,Low
rkoymgMW-8M,@namtrÍng15,H7    E²©¯®¯õ    7H siksa dia guys,10/6/25 12:11,0,arwanat t siksa guys,1,arwanat t siksa guys h7    e²©¯®¯õ    7h siksa dia guys,1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
iB1NZIbFk00,@HolappaSarkar-n3q,"Gacor parah, rezeki datang terus, 
Jackpot besar di Ô× pasti menguntung. %",2/27/25 11:01,0,gacor parah rezeki datang terus jackpot besar denyut69 untung,1,"gacor parah rezeki datang terus jackpot besar denyut69 untung gacor parah, rezeki datang terus, 
jackpot besar di ô× pasti menguntung. %",0,1,0,0,0,0,0,0,2.0,0.3333333333333333,Low,Low
u7x3nRoOkFo,@wayanbadra4973,Pas lagu buat saya 150 juta rungkad gara2 togel depo lagi rungkad lagi#,10/10/25 5:12,0,pas lagu buat 150 juta rungkad gara2 togel depo rungkad,1,pas lagu buat 150 juta rungkad gara2 togel depo rungkad pas lagu buat saya 150 juta rungkad gara2 togel depo lagi rungkad lagi#,0,2,0,1,0,0,1,1,28.0,4.666666666666667,High,Medium
9Q0nF2ukKIY,@novirachmawati580,"Semangat Bosqu , Terbaik wlzphy88",4/23/25 23:17,0,semangat bosqu baik pesiar88,1,"semangat bosqu baik pesiar88 semangat bosqu , terbaik wlzphy88",1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
tkGSf2F-3ho,@ponderamaniblanco-b9d,Kenal 0ÖÓÓ tuh kayak nemu tempat nongkrong baru.,5/19/25 0:53,0,kenal pr0be 855 tuh kayak nemu tempat nongkrong baru,1,kenal pr0be 855 tuh kayak nemu tempat nongkrong baru kenal 0öóó tuh kayak nemu tempat nongkrong baru.,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
kuSdp5dyX8U,@Anyers10Maret,Aslikah tingginya sperti itu??,7/26/25 3:35,0,asli tinggi sperti,0,asli tinggi sperti aslikah tingginya sperti itu??,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
K7aVecWQOOA,@BabayoOper,Bang bantu Sus KrebO,1/13/25 6:06,0,bang bantu sus kreb,0,bang bantu sus kreb bang bantu sus krebo,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
JpaK8OhL4FI,@Bestofbestsong-m5o,Mantap Betul dah kalau gini gak sia sia deh gua main di%ÒÆkeren pokonya,8/24/25 19:02,0,mantap betul dah kalau gin gak sia sia deh gua main visi4d trophy keren poko,1,mantap betul dah kalau gin gak sia sia deh gua main visi4d trophy keren poko mantap betul dah kalau gini gak sia sia deh gua main di%òækeren pokonya,1,1,0,0,1,0,0,0,12.0,2.0,Medium,Low
ZSfGLvuIoJY,@DarrelAdliWifiBaliFiberCabangK,Selalu candu sama musik DJ tor monitor,10/28/25 15:53,0,selalu candu sama musik dj tor monitor,0,selalu candu sama musik dj tor monitor selalu candu sama musik dj tor monitor,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
G6xkkSX9q1Q,@bushanmgr,"Masuk di harga $1 GROK681H$, sekarang cuma mikir mimpi manis 80x ",10/8/25 11:44,0,masuk harga 1 grok681h sekarang cuma mikir mimpi manis 80x,1,"masuk harga 1 grok681h sekarang cuma mikir mimpi manis 80x masuk di harga $1 grok681h$, sekarang cuma mikir mimpi manis 80x ",0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
u7x3nRoOkFo,@ONGODDUTY67,Kami legenda hidup di server ini ÅÊÁ¶Êfff,8/20/25 12:53,1,legenda hidup server pulau777,1,legenda hidup server pulau777 kami legenda hidup di server ini åêá¶êfff,1,0,0,1,0,0,0,0,7.0,1.1666666666666667,Medium,Low
7TdakEquwWk,@vânphùnglan1974,dijamin amanah ¡ ,11/4/25 12:49,0,jamin amanah right r gak abal - abal money,0,jamin amanah right r gak abal - abal money dijamin amanah ¡ ,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
j9V7jAIfUgg,@bedeliafurneaux3250," yeah $badelia1024
Christmas",11/10/25 14:15,0,yeah badelia1024 christmas,1,"yeah badelia1024 christmas  yeah $badelia1024
christmas",0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
b9K0zMZNofs,@AlwiMulia,"Oiy rtp kalo ly baca komen gw , gw dah nonton vdnya lu ,intinya paket lengkap lah",5/25/25 9:42,0,oiy rtp kalo ly baca komen gw gw dah nonton vdnya lu inti paket lengkap lah,0,"oiy rtp kalo ly baca komen gw gw dah nonton vdnya lu inti paket lengkap lah oiy rtp kalo ly baca komen gw , gw dah nonton vdnya lu ,intinya paket lengkap lah",0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
YZ4N8jH5R_M,@CamTupm4qan_356,"Lagi capek, terus nemu w|sh|~pu, langsung seger lagi ",11/6/25 5:26,0,capek terus nemu pulauwin langsung seger,1,"capek terus nemu pulauwin langsung seger lagi capek, terus nemu w|sh|~pu, langsung seger lagi ",1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
RazuWp5kSHk,@Fatemajahan-v7d,Kabhi to badal,7/17/25 16:30,0,kabhi to badal,0,kabhi to badal kabhi to badal,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
 ¡9ã9ã juga gacor.,11/12/25 6:47,0,edit halus banget right pstoto99 gacor,,,1, 0,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
9Q0nF2ukKIY,@citrasafira284,Senang banget dapat rezeki tak terduga dari wlzphy88!,4/23/25 17:10,0,senang banget rezeki tak duga pesiar88,1,senang banget rezeki tak duga pesiar88 senang banget dapat rezeki tak terduga dari wlzphy88!,1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
ejZzv9CGBkY,@KUCING_OYENSHOLEH,Akhirnya Bang Minyu Upload Udah lama Gak Upload,11/25/23 23:23,1,akhir bang minyu upload udah lama gak upload,0,akhir bang minyu upload udah lama gak upload akhirnya bang minyu upload udah lama gak upload,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
G6xkkSX9q1Q,@Aseellovers660,Holder OG $GROK681H$ bentar lagi keliatan kayak jenius pas run ini kelar,10/8/25 11:46,0,holder og grok681h bentar liat kayak jenius pas run kelar,1,holder og grok681h bentar liat kayak jenius pas run kelar holder og $grok681h$ bentar lagi keliatan kayak jenius pas run ini kelar,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
KBNtamfrcVw,@Clerycboy,Me saludan,01-25-24,0,me saludan,0,me saludan me saludan,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
9Q0nF2ukKIY,@wiwiknana913,Orang cerdas memahami bermain di wlzphy88 mantap parahd,4/24/25 2:37,0,orang cerdas paham main pesiar88 mantap parah,1,orang cerdas paham main pesiar88 mantap parah orang cerdas memahami bermain di wlzphy88 mantap parahd,1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
9Q0nF2ukKIY,@zikrinoprialdi9576,"percuma di blokir situsnya, pernah nonton di podacast ytber tapi lupa, walaupun di blok tinggal minta programernya buka lagi situsnya langsung bisa di akses lagi",4/24/25 14:03,0,percuma blokir situs pernah nonton podacast ytber lupa walaupun blok tinggal minta programernya buka situs langsung di akses,0,"percuma blokir situs pernah nonton podacast ytber lupa walaupun blok tinggal minta programernya buka situs langsung di akses percuma di blokir situsnya, pernah nonton di podacast ytber tapi lupa, walaupun di blok tinggal minta programernya buka lagi situsnya langsung bisa di akses lagi",0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
0VOhIR3bnXY,@orangdesa-94,"Dari 2017 suka lagu2 timur,sekarang emang tambah gacorrr-",11/10/25 0:36,0,2017 suka lagu2 timur sekarang emang tambah gacorrr,0,"2017 suka lagu2 timur sekarang emang tambah gacorrr dari 2017 suka lagu2 timur,sekarang emang tambah gacorrr-",0,1,0,0,0,0,0,0,2.0,0.3333333333333333,Low,Low
ZjQwW3di4MY,@baligraalfn5512,"ARI,ILGOST,MERITONI Qd",10/15/20 11:23,3,ari ilgost meritoni,0,"ari ilgost meritoni ari,ilgost,meritoni qd",0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
AqN58gMU9HI,@HypeVault-i7m,"Gw awl iseng , alhasil candu menag dikit wd depo lg menang lagi wd lagi , alhasil wd gede supaya mennag gede , gw majn live casino pas selalu allin psti kalah, kdgn gw dpt king bisa2 ny bandar dpt king alhasil seri, dan kdgn beda s1 angka , gw dpt2 bandar 3 ,itu jadi adrenalin waduh dikit lagi, alhasil bukan nyari mennag lagi tp cari sensasi, krna pengen dapat dopamine itu , gw mikir ap ennang di kasih , dan pas depo gede sm allin kalah fixx menang itu di kasih , dulu gw jiji bgt bego bgt orgajn judol alhasil gw yag termasuk org itu, awl iseng padahal, jgn kalian iseng2 ntr jadi ketagihan, buat org yg baca ini yang pemain juga , udhlah stop aj pun klo menaang , g ush main lgi, emg gata tangan pengen main lagi ,talu stop itu awl kehancuran",7/18/25 14:48,11,gw awl iseng alhasil candu menag dikit wd depo lg menang wd alhasil wd gede mennag gede gw majn live casino pas selalu allin psti kalah kdgn gw dpt king bisa2 ny bandar dpt king alhasil seri kdgn beda s1 angka gw dpt2 bandar 3 jadi adrenalin waduh dikit alhasil bukan nyari mennag tp cari sensasi krna ken dopamine gw mikir ap ennang kasih pas depo gede sm allin kalah fixx menang di kasih dulu gw jiji bgt bego bgt orgajn judol alhasil gw yag masuk org awl iseng padahal jgn kalian iseng2 ntr jadi tagih buat org yg baca yang main udhlah stop aj klo menaang g ush main lgi emg gata tangan ken main talu stop awl hancur,1,"gw awl iseng alhasil candu menag dikit wd depo lg menang wd alhasil wd gede mennag gede gw majn live casino pas selalu allin psti kalah kdgn gw dpt king bisa2 ny bandar dpt king alhasil seri kdgn beda s1 angka gw dpt2 bandar 3 jadi adrenalin waduh dikit alhasil bukan nyari mennag tp cari sensasi krna ken dopamine gw mikir ap ennang kasih pas depo gede sm allin kalah fixx menang di kasih dulu gw jiji bgt bego bgt orgajn judol alhasil gw yag masuk org awl iseng padahal jgn kalian iseng2 ntr jadi tagih buat org yg baca yang main udhlah stop aj klo menaang g ush main lgi emg gata tangan ken main talu stop awl hancur gw awl iseng , alhasil candu menag dikit wd depo lg menang lagi wd lagi , alhasil wd gede supaya mennag gede , gw majn live casino pas selalu allin psti kalah, kdgn gw dpt king bisa2 ny bandar dpt king alhasil seri, dan kdgn beda s1 angka , gw dpt2 bandar 3 ,itu jadi adrenalin waduh dikit lagi, alhasil bukan nyari mennag lagi tp cari sensasi, krna pengen dapat dopamine itu , gw mikir ap ennang di kasih , dan pas depo gede sm allin kalah fixx menang itu di kasih , dulu gw jiji bgt bego bgt orgajn judol alhasil gw yag termasuk org itu, awl iseng padahal, jgn kalian iseng2 ntr jadi ketagihan, buat org yg baca ini yang pemain juga , udhlah stop aj pun klo menaang , g ush main lgi, emg gata tangan pengen main lagi ,talu stop itu awl kehancuran",0,4,0,0,0,0,0,0,8.0,1.3333333333333333,Medium,Low
R-qlSVSdea0,@TriGunawan-j2y,Info website judol yang ada Pokernya dong.. gak minat main slot,9/11/25 14:48,0,info website judol ada poker dong gak minat main slot,1,info website judol ada poker dong gak minat main slot info website judol yang ada pokernya dong.. gak minat main slot,0,2,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
ybaNWBUps0o,@KhunNaGar,https://youtube.com/shorts/EG0CkC66hLU?feature=share,5/7/23 5:37,0,https youtube comshortseg0ckc66hlu featureshare,0,https youtube comshortseg0ckc66hlu featureshare https://youtube.com/shorts/eg0ckc66hlu?feature=share,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
Vj-aWkJZB8k,@dragonav3,Total BS,9/29/25 5:48,0,total bs,0,total bs total bs,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
fttefJz8TK8,@DeniMulyani-r6f,Pur apah biarkaya gitu,9/18/24 7:47,0,pur apah biarkaya gitu,0,pur apah biarkaya gitu pur apah biarkaya gitu,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
s9OU_mLo-KU,@rishimusic3461,"Jujur, gue udah mulai FOMO gara-gara ÁÅ±ÅÉ¹t -",10/11/25 10:54,0,jujur gue udah mulai fomo gara-gara pulauwin,1,"jujur gue udah mulai fomo gara-gara pulauwin jujur, gue udah mulai fomo gara-gara áå±åé¹t -",1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
afIsIU8Mfe8,@tanajaceh8185,Super pesem,9/27/19 17:28,0,super pesem,0,super pesem super pesem,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
oSnYR3YCDJY,@SoniSoni-tt7ni,Dj timur itu keren habis salam dari anak. Riau bos ku,7/5/24 15:11,3,dj timur keren habis salam anak riau bos ku,0,dj timur keren habis salam anak riau bos ku dj timur itu keren habis salam dari anak. riau bos ku,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
2k1RUGWkf9o,@stormibby114,3.0:15,8/18/23 18:42,2,3.0 15,0,3.0 15 3.0:15,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
kPs8Qy2Ezko,@RealJunior-z8m,Mmng Mntap Panutanku%%O,2/17/25 13:05,1,mmng mntap panutan,0,mmng mntap panutan mmng mntap panutanku%%o,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
9Q0nF2ukKIY,@sonalisingh5040,"Hari ini dapat rejeki besar dari mbak4d2, senang banget rasanya !",3/29/25 3:22,0,hari dapat rejeki besar mbak4d2 senang banget rasa,1,"hari dapat rejeki besar mbak4d2 senang banget rasa hari ini dapat rejeki besar dari mbak4d2, senang banget rasanya !",1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
9Q0nF2ukKIY,@januarlidya567,"Kakak wedein sketer amat jelas s1tusnya wlzphy88 max, mantapnya id tuh wlzphy88 sepele sketer brader.",4/23/25 20:46,0,kakak wedein sketer jelas s1tusnya pesiar88 max mantap id tuh pesiar88 sepele sketer brader,1,"kakak wedein sketer jelas s1tusnya pesiar88 max mantap id tuh pesiar88 sepele sketer brader kakak wedein sketer amat jelas s1tusnya wlzphy88 max, mantapnya id tuh wlzphy88 sepele sketer brader.",1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
Quy-EyA6G3M,@GazelleBernice,selalu dikasih duit terus sama GEMERLAP77 cari aja di google,4/12/25 15:11,0,selalu kasih duit terus sama gemerlap77 cari aja google,1,selalu kasih duit terus sama gemerlap77 cari aja google selalu dikasih duit terus sama gemerlap77 cari aja di google,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
tkGSf2F-3ho,@konnercolemandallasgary-w2r,MANTAP makasih 0ÖÓÓ  sukses bikin gue terkesan.,5/18/25 20:55,0,mantap makasih pr0be 855 sukses bikin gue kes,1,mantap makasih pr0be 855 sukses bikin gue kes mantap makasih 0öóó  sukses bikin gue terkesan.,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
ybaNWBUps0o,@666eclipse,Kartu reminya kog beda,5/7/23 7:59,0,kartu remi kog beda,0,kartu remi kog beda kartu reminya kog beda,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
9TjYn9kQcxs,@juancarlosgarciaperez4423,Karina antes me gustaba Shakira y pero ahora me gustas tú,1/2/25 15:06,1,karina antes me gustaba shakira y pero ahora me gustas tu,0,karina antes me gustaba shakira y pero ahora me gustas tu karina antes me gustaba shakira y pero ahora me gustas tú,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
