video_id,author,comment_text,published_at,like_count,is_promo
R-qlSVSdea0,@vinorahardian1821,Kalo mau bener bener di hapus judol hapuslah aplikasi crom,2025-07-29T16:43:53Z,0,False
R-qlSVSdea0,@vinorahardian1821,Tapi kenapa pemerintah indonesia.ngak menangani dengan serius. Kalo negaraerugi... Kan aneh.,2025-07-29T16:41:51Z,0,False
R-qlSVSdea0,@ekyken,"Dan kemenangan paling besar dlm berjudi, adalah seumur2 gw ga pernah jd sbg pemain. Tp ngejual chip Higs D pernah😂... Untung 10k per 1b coin. Dan berhenti krena bangkrut..yg beli kebanyakan temen (bgst) yg bon (kutang) dari 2020 smpe sknrg blm dibayar😊",2025-07-29T04:39:43Z,0,True
R-qlSVSdea0,@deliklogikachannel1435,Kemenangan terbesar adalah berhenti judi online dan judi slot di tipu judi online sama bandar pragmatic. Situs judi online yg ada promosi dan scam kebanyakam😂,2025-07-28T06:10:35Z,0,True
R-qlSVSdea0,@deliklogikachannel1435,Kemenangan terbesar adalah berhenti judi online dan judi slot di tipu judi online sama bandar pragmatic. Situs judi online yg ada promosi dan scam kebanyakam😂,2025-07-28T06:10:22Z,0,True
R-qlSVSdea0,@arsyad2736,lUar biasa sangat membigungkan,2025-07-25T08:35:00Z,0,False
R-qlSVSdea0,@jhonhandristambunan9482,Mending main judi daripada bayar pajak sumpah.,2025-07-25T06:32:38Z,1,False
R-qlSVSdea0,@TekcoyCoco,"Penjudi....
Manusia penghayal berat.
Hahahahaha...",2025-07-22T02:12:44Z,0,False
R-qlSVSdea0,@dedeimron4192,"masih besar yang dikorupsi , intinya tangkap bandar dan antek-anteknya besertan bekingannya hukum seberat mungkin, masyarakat Indonesia yang harus menghukumnya jgn pake hukum negara gak bener",2025-07-20T03:41:36Z,0,False
R-qlSVSdea0,@SuperRezap,"mesin slot analog yg rumit aja bisa disetting buat nguntungin bandar, apalagi slot digital yg cuma pake 0 sama 1 🤣",2025-07-19T06:35:52Z,0,True
R-qlSVSdea0,@hadiwiyono9141,Yo yg jls bisa menang kalau luck nya gede sistem casino 1000 orang kalah n 100 orang pasti menang ...100 org itu yg di cari kalau kalah trs n gak ada jackpot Yo casino nya ditinggal n akhirnya tutup itu realita nya,2025-07-17T04:52:55Z,0,True
R-qlSVSdea0,@andresdefonollosa4836,Kalau lari ke indo di korupsi jadi sama saja mau lari ke luar sama dalam negeri sama sama ga berfaedah 😂,2025-07-15T10:51:59Z,0,False
R-qlSVSdea0,@ramafahreziibrahim2162,🎉🎉🎉,2025-07-12T11:06:41Z,0,False
R-qlSVSdea0,@MiftaHudin-g8i,Judol itu udah di seting sama bandar..,2025-07-09T15:08:04Z,0,False
R-qlSVSdea0,@AkuUka-j9y,Judol itu bukan judi tapi PENIPUAN MENGATAS NAMAKAN JUDI,2025-07-06T17:54:35Z,0,False
R-qlSVSdea0,@Suyatno-s9s,Berenti slot baru adem,2025-07-03T15:23:37Z,0,True
R-qlSVSdea0,@bss48,"kunci main SLOT begitu dah menang lumayan gede, GANTI AKUN BARU 😅

karna trik nya kan awal dikasih menang trus dibikin kalah 😂",2025-06-25T13:35:06Z,0,True
R-qlSVSdea0,@moviepediaren9987,Harusnya ganti nyebutin nya bukan judol tapi TIPOL alias penipuan online,2025-06-22T14:54:09Z,0,False
R-qlSVSdea0,@nengahseridanapada6899,Kapan presiden pemerintahan ngak munafik biar jadi negara kaya,2025-06-20T14:04:47Z,0,False
R-qlSVSdea0,@KayuhDuluBos,Apa bener kalo main pertama itu selalu dapet?,2025-06-19T05:08:43Z,0,False
R-qlSVSdea0,@sandaljepit-f1h,mengalir ke pejabat Indonesia kak 😂 uangnya dia yg bikin judolnya dia yg jadi satgasnya negeri kocak 😂,2025-06-18T13:38:20Z,0,False
R-qlSVSdea0,@Cgens6,Biar uang nya ngk keluar negeri pemerintah buat dan kelola judi online yang fair.,2025-06-14T04:27:40Z,0,False
R-qlSVSdea0,@JhonGondrong-s7f1v,"Org main judi bukan cari kaya.. tp moment fluktuatif punya uang nya itu yg mencandu.. misal, ada pemain kecil yg deposit 30/50rb tiba2 pecah jd punya uang ratusan ribu bahkan juta di moment itu yg mencandu, dan tanpa disadari sudah berkali2 deposit hingga mengorbankan uang, barang berharga dan hutang",2025-06-12T21:26:41Z,1,True
R-qlSVSdea0,@JhonGondrong-s7f1v,"Yakin ke philipina, vietnam kamboja !!!??? 
semua rekening penerima dan qris atas nama indonesia",2025-06-12T21:19:59Z,0,True
R-qlSVSdea0,@impesict,"Ralat

Skrng banyak myanmar dan kamboja dimna bos nya itu berasal dari Tiongkok",2025-06-11T14:56:38Z,0,True
R-qlSVSdea0,@Sutarjo-k4l,Jangan bikin sengsara orang,2025-06-08T23:20:22Z,0,False
R-qlSVSdea0,@AdekGunawan-g7t,"barusan saya WD
procuan33",2025-06-05T22:35:08Z,1,True
R-qlSVSdea0,@YANUARPUTERA,"Gak ngerti semua org tentang saham ,,inti nya legal kan saja judi ini biar masuk ke negara pajak nya kasih besar",2025-06-04T02:24:18Z,0,False
R-qlSVSdea0,@gigigiyanti7650,Ktnya di blok tp kok masih ada yg main ya,2025-06-04T02:18:51Z,0,False
R-qlSVSdea0,@Metalmetal7752,"Terimakasih
I❤you kak",2025-06-02T08:17:18Z,0,False
R-qlSVSdea0,@inspektur1112,"1 hal penting yang harus lu semua pelajari adalah jika ada sesuatu yang hanya bersifat keburuntungan tanpa backup ilmu dan strategy maka sudah pasto 98% tipuan, 1 % buat jebak lu, 1 % faktor luck",2025-05-30T16:09:27Z,0,False
R-qlSVSdea0,@bangor6537,mengenal dengan slot sama mendekati kehancuran,2025-05-25T18:48:05Z,0,True
R-qlSVSdea0,@ErwinNestian,"Nona km org chindo ya, km ada kota mana",2025-05-23T19:53:04Z,0,False
R-qlSVSdea0,@Boyband719,"Gimana gak org pada main dikasino jir atau judi online kalo ada beberapa oknum yg mencuci uang dengan ratusan triliun, puluhan triliun 🗿",2025-05-23T19:04:59Z,0,False
R-qlSVSdea0,@riekedyah5492,"Ya makanya di kelola, ijin kasino sama di pajak",2025-05-23T01:59:36Z,0,False
R-qlSVSdea0,@uyunardi7133,"situs yang paling jahat situs ligamansion2 teman gw dari pertama kali daftar di situs itu sampai sekarang tidak pernah menang,parah itu situs",2025-05-21T18:16:29Z,0,True
R-qlSVSdea0,@TessaJabar-km7uf,Judi online membikin hancur keluarga ku 😢  tolong penanganan yg serius takutnya malah yg diatas ikut dlm ambil bagian 😂,2025-05-20T11:15:40Z,0,False
R-qlSVSdea0,@KedekopiSitepu,Semua pemain judo tau kalo nggak bakal bida menang..... Tapi tetap bermain.... Karna apa?....,2025-05-17T03:18:45Z,0,False
R-qlSVSdea0,@balakrishnan-ku9ms,"“MINI1221 nggak pake janji palsu, Daftar dan buktiin sendiri sekarang!”",2025-05-16T14:42:37Z,0,True
R-qlSVSdea0,@piyushKumarotp,"“Buka mata, lihat bukti! MINI1221 udah banyak yang WD!”",2025-05-16T14:40:46Z,0,True
R-qlSVSdea0,@ReshmaBanu-ml2cn,"“Slot banyak, yang gacor? MINI1221 jawabannya!”",2025-05-16T14:25:02Z,0,True
R-qlSVSdea0,@sanjayphulsundar7757,"“Cuma di MINI1221 Ngasih Bonus 100% didepan,Event slot terlengkap dan Event Parlay terbanyak”",2025-05-16T14:24:57Z,333,True
R-qlSVSdea0,@shivprasad2823,"“Yang rajin daftar, sekarang udah jadi langganan jackpot. MINI1221!”",2025-05-16T14:23:07Z,0,True
R-qlSVSdea0,@AshishAhirwar-ft8lz,"“Yang cari slot serius, bukan slot bohongan – MINI1221 tempatnya.”",2025-05-16T14:19:54Z,0,True
R-qlSVSdea0,@mubeenkhan4685,“Udah banyak yang nyesel karena telat daftar. Kamu jangan sampe!”,2025-05-16T14:01:58Z,0,True
R-qlSVSdea0,@XD_bois,"“Main sebentar, saldo bertambah. MINI1221 emang beda!”",2025-05-16T14:01:52Z,0,False
R-qlSVSdea0,@pajarpramudita3104,"Yg untung itu selalu bandar, yg main pasti selalu kalah, makanya berhenti lah bermain judi , lu main pasti lu kalah entah besok dan besoknya lagi, jgn berfikiran utk balikin modal dr kekalahan yg sudah",2025-05-16T07:56:28Z,2,False
R-qlSVSdea0,@Arsenal77-g1p,"saya berenti setelah jp 50jt padahal saya depo cuma 700ribu,setelah wd masuk,kaga lagi"" takut kaya temen gw,sampe jual tanah🤣",2025-05-15T10:59:26Z,0,True
R-qlSVSdea0,@hariputradewa5426,"Berhenti berjudi kawan kawan.
 Niat mau menang malah tambah runkad.",2025-05-14T03:06:22Z,0,False
R-qlSVSdea0,@gigsselow4664,"Sepertinya Masih Mending Judi , Habis Terus Kere Sendiri, Dari Pada Duit Di Korupsi Kita Kere Koruptor Mereka Hidupnya Sennag 😂😂😂😂",2025-05-13T16:52:03Z,0,False
R-qlSVSdea0,@sulaimansulaiman3895,Positif dan bijak dalam mengambil keputusan.mana yang baik dan buruk sebenarnya.manusia sudah tau tentang itu.nmun diiringi hawa nafsu.menjadikan semua itu seperti biasa biasa saja.padahal.jika kita ambil kesimpulan dan mau bersabar.investasi sesungguhnya adalah hidup normal.dan memanfaatkan aset yang dan penghasilan kita kepada yang lebih bermanfaat.seperti menabung.berinvestasi kepada emas tanah.walaupun memang tidak secepat apa yang diinginkan.tapi percayalah akan ada nilai plus yang akan membuatmu bangga.satu bulan belum terasa namun lama lama anda akan menjadi orang yang mapan secara ekonomi.dan ilmu.yang akan diwariskan kepada anak anak anda.memnajdikan orang pandai bersyukur.dan lagi dalam kebaikan.membanymtu diri sendiri dari meminta minta.dan memberi pada yang membutuhkan.faqir miskin anak yatim.sejahtera hidup.,2025-05-11T16:47:10Z,0,False
R-qlSVSdea0,@yenuidax88,"Bagus disumbangkan aja, jgn judi intinya",2025-05-11T12:51:11Z,1,False
R-qlSVSdea0,@JiyboyyStoree,Mending nyumbang ke judi daripada k negara,2025-05-11T05:08:21Z,0,False
R-qlSVSdea0,@AKBARSALIM-ol5no,Tolong di berhetiin ini judol ya allah😢 keluarga ku sudah jadi korban,2025-05-08T15:45:18Z,0,False
R-qlSVSdea0,@AhmadShodik-hl2zr,Padahal tidak ada miliades slot tapi kok tetap aja ada yang minat 😢,2025-05-08T04:55:07Z,0,True
R-qlSVSdea0,@BagasOkta-p4m6c,Siap siap hutang numpuk kalao gak mau berhenti judi onlain (slot),2025-05-06T15:29:38Z,0,True
R-qlSVSdea0,@Wahidin-m5o,Klw bisa berantas banyak korban judol,2025-05-05T23:54:51Z,0,False
R-qlSVSdea0,@AndiachmadSandrang,Benar,2025-04-28T16:33:44Z,0,False
R-qlSVSdea0,@AndiachmadSandrang,Bntr sekali,2025-04-28T16:33:26Z,0,False
R-qlSVSdea0,@RafliFirmansyah-g2i,KA bahas slot dan investasi KA plissss🙏🏻,2025-04-27T00:32:01Z,0,True
R-qlSVSdea0,@zulfiyamanik623,Senang banget dapat rezeki tak terduga dari 𝑷𝑬𝑺𝑰𝑨𝑹88!,2025-04-24T03:20:54Z,0,False
R-qlSVSdea0,@zulfikardona571,"Cara kerjanya simpel, tapi hasilnya mantap, 𝑷𝑬𝑺𝑰𝑨𝑹88",2025-04-24T03:19:13Z,0,False
R-qlSVSdea0,@zulfidini327,Mumpung lagi gacornya gaskan aja bos  𝑷𝑬𝑺𝑰𝑨𝑹88,2025-04-24T03:18:17Z,0,True
R-qlSVSdea0,@zulfahwidia449,"Semangat Bosqu , Terbaik 𝑷𝑬𝑺𝑰𝑨𝑹88",2025-04-24T03:17:53Z,0,True
R-qlSVSdea0,@zainalasti806,yang like saya doain 𝗆𝖾𝗇𝖺𝗇𝗀 main di 𝑷𝑬𝑺𝑰𝑨𝑹88,2025-04-24T03:17:26Z,0,False
R-qlSVSdea0,@zainabanita815,"Habis kesamber petirnya kakek main di  𝑷𝑬𝑺𝑰𝑨𝑹88  , scatternya gilagilaan..putarannya bagus terus, mantap kali main disini bang.",2025-04-24T03:16:16Z,0,True
R-qlSVSdea0,@yusnitafarida508,"𝑷𝑬𝑺𝑰𝑨𝑹88  bikin ketagihan, pengen main terus dan pastinya sering menang!",2025-04-24T03:15:50Z,0,False
R-qlSVSdea0,@yuninurhayati606,"Baik banget adminnya ramah dan kasih jp, semoga 𝑷𝑬𝑺𝑰𝑨𝑹88 jaya selalu",2025-04-24T03:12:06Z,0,False
R-qlSVSdea0,@yuniartizulfan823,"hasil dari 𝑷𝑬𝑺𝑰𝑨𝑹88, selalu membuat saya bangga , saya bisa beralih dari tukang koran jadi bos warung.",2025-04-24T02:41:51Z,0,True
